date,ACDGNO,AWHMAN,DGS10,DGS1MO,DGS3MO,DGS5,DGS6MO,IC4WSA,M2SL,NASDAQ100,PCUADLVWRADLVWR,PERMIT,RETAILIMSA,SP500,T10YFF,UMCSENT,market_caps,prices,total_volumes
2022-05-25,44129.0,41.2,2.75,0.58,1.06,2.71,1.52,207000.0,21649.2,11943.93,189.279,1695.0,708756.0,3978.73,1.92,58.4,564885248021.9939,29655.02613175249,23486436836.56051
2022-05-26,44129.0,41.2,2.75,0.71,1.07,2.7,1.52,207000.0,21649.2,12276.79,189.279,1695.0,708756.0,4057.84,1.92,58.4,563577022957.9133,29584.949851985926,23108764916.206596
2022-05-27,44129.0,41.2,2.74,0.69,1.08,2.71,1.54,207000.0,21649.2,12681.42,189.279,1695.0,708756.0,4158.24,1.91,58.4,559066076343.6685,29346.781442431617,31972044691.709656
2022-05-31,44129.0,41.2,2.85,0.73,1.16,2.81,1.64,207000.0,21649.2,12642.1,189.279,1695.0,708756.0,4132.15,2.02,58.4,604926607440.7722,31740.94072516695,34891305294.623
2022-06-01,45188.0,41.0,2.94,0.77,1.15,2.94,1.63,207000.0,21607.4,12548.36,189.725,1696.0,723116.0,4101.23,2.11,50.0,607393396318.7885,31865.749621173167,29770567353.488136
2022-06-02,45188.0,41.0,2.92,0.85,1.17,2.92,1.64,207000.0,21607.4,12892.89,189.725,1696.0,723116.0,4176.82,2.09,50.0,569001624438.0176,29833.450330205254,35553330791.53566
2022-06-03,45188.0,41.0,2.96,0.87,1.21,2.95,1.68,207000.0,21607.4,12548.03,189.725,1696.0,723116.0,4108.54,2.13,50.0,580863150152.0535,30481.013996026013,24232399986.261147
2022-06-06,45188.0,41.0,3.04,0.88,1.26,3.03,1.74,215750.0,21607.4,12599.63,189.725,1696.0,723116.0,4121.43,2.21,50.0,570209935092.4275,29917.764052456198,13395229055.412352
2022-06-07,45188.0,41.0,2.98,0.87,1.26,2.99,1.75,215750.0,21607.4,12711.68,189.725,1696.0,723116.0,4160.68,2.15,50.0,597966736176.5532,31372.5847629755,27644798123.298183
2022-06-08,45188.0,41.0,3.03,0.89,1.28,3.03,1.77,215750.0,21607.4,12615.13,189.725,1696.0,723116.0,4115.77,2.2,50.0,597205650752.5386,31265.469277693348,36111325508.04181
2022-06-09,45188.0,41.0,3.04,1.05,1.3,3.07,1.81,215750.0,21607.4,12269.78,189.725,1696.0,723116.0,4017.82,2.21,50.0,576238781341.3682,30229.236836130378,27080284928.564884
2022-06-10,45188.0,41.0,3.15,1.1,1.39,3.25,1.98,215750.0,21607.4,11832.82,189.725,1696.0,723116.0,3900.86,2.32,50.0,573819802894.6453,30101.187521431468,18871591862.340336
2022-06-13,45188.0,41.0,3.43,1.13,1.73,3.56,2.25,219000.0,21607.4,11288.32,189.725,1696.0,723116.0,3749.63,2.6,50.0,514202090511.0678,26767.269173221313,29834061115.62461
2022-06-14,45188.0,41.0,3.49,1.19,1.83,3.61,2.43,219000.0,21607.4,11311.69,189.725,1696.0,723116.0,3735.48,2.66,50.0,429492202561.014,22525.768350391198,64852526179.382835
2022-06-15,45188.0,41.0,3.33,1.21,1.74,3.38,2.32,219000.0,21607.4,11593.77,189.725,1696.0,723116.0,3789.99,2.5,50.0,423044474596.5387,22244.848968001315,47639470967.891426
2022-06-16,45188.0,41.0,3.28,1.19,1.59,3.35,2.24,219000.0,21607.4,11127.57,189.725,1696.0,723116.0,3666.77,1.7,50.0,429887916884.8431,22529.198114649807,52027211446.51121
2022-06-17,45188.0,41.0,3.25,1.15,1.63,3.34,2.25,219000.0,21607.4,11265.99,189.725,1696.0,723116.0,3674.84,1.67,50.0,389181727345.57733,20408.690490591813,27449277945.59262
2022-06-21,45188.0,41.0,3.31,1.08,1.7,3.38,2.46,224500.0,21607.4,11546.76,189.725,1696.0,723116.0,3764.79,1.73,50.0,392793374515.9921,20636.75891240637,28346447996.779846
2022-06-22,45188.0,41.0,3.16,0.98,1.61,3.22,2.4,224500.0,21607.4,11527.71,189.725,1696.0,723116.0,3759.89,1.58,50.0,395059669321.2376,20700.923933039136,25340643362.789
2022-06-23,45188.0,41.0,3.09,1.12,1.65,3.14,2.44,224500.0,21607.4,11697.68,189.725,1696.0,723116.0,3795.73,1.51,50.0,381616262301.266,19983.566482863105,24955466738.110855
2022-06-24,45188.0,41.0,3.13,1.19,1.73,3.18,2.51,224500.0,21607.4,12105.85,189.725,1696.0,723116.0,3911.74,1.55,50.0,402495826231.42053,21100.270533511088,23655104386.978516
2022-06-27,45188.0,41.0,3.2,1.16,1.79,3.24,2.56,231750.0,21607.4,12008.24,189.725,1696.0,723116.0,3900.11,1.62,50.0,401645800330.4072,21052.80539783573,15392697878.417652
2022-06-28,45188.0,41.0,3.2,1.12,1.79,3.25,2.55,231750.0,21607.4,11637.77,189.725,1696.0,723116.0,3821.55,1.62,50.0,395914576106.05786,20751.477530790766,17719011287.9831
2022-06-29,45188.0,41.0,3.1,1.12,1.78,3.15,2.55,231750.0,21607.4,11658.26,189.725,1696.0,723116.0,3818.83,1.52,50.0,386606940573.39575,20282.542479269694,18161209601.432373
2022-06-30,45188.0,41.0,2.98,1.28,1.72,3.01,2.51,231750.0,21607.4,11503.72,189.725,1696.0,723116.0,3785.38,1.4,50.0,384067866465.5609,20108.529472889782,20744333507.35517
2022-07-01,44667.0,41.1,2.88,1.27,1.73,2.88,2.52,231750.0,21636.1,11585.68,194.187,1685.0,730702.0,3825.33,1.3,51.5,365984224323.45276,19608.397493423083,22816515394.911003
2022-07-05,44667.0,41.1,2.82,1.33,1.9,2.82,2.59,232750.0,21636.1,11779.9,194.187,1685.0,730702.0,3831.39,1.24,51.5,386425176262.77844,20257.012328592882,18634860046.37241
2022-07-06,44667.0,41.1,2.93,1.36,1.9,2.96,2.62,232750.0,21636.1,11852.59,194.187,1685.0,730702.0,3845.08,1.35,51.5,385301783065.72974,20188.779663973284,23623270105.54542
2022-07-07,44667.0,41.1,3.01,1.55,1.95,3.05,2.64,232750.0,21636.1,12109.05,194.187,1685.0,730702.0,3902.62,1.43,51.5,392479833070.6018,20566.68722377,21755499642.28282
2022-07-08,44667.0,41.1,3.09,1.57,1.98,3.13,2.68,232750.0,21636.1,12125.69,194.187,1685.0,730702.0,3899.38,1.51,51.5,414055638573.8548,21660.596837075183,21927087503.433758
2022-07-11,44667.0,41.1,2.99,1.58,2.18,3.05,2.79,236000.0,21636.1,11860.28,194.187,1685.0,730702.0,3854.43,1.41,51.5,398249545888.6735,20859.81407965063,25037950754.003357
2022-07-12,44667.0,41.1,2.96,1.63,2.22,3.01,2.78,236000.0,21636.1,11744.99,194.187,1685.0,730702.0,3818.8,1.38,51.5,382000290322.39886,19998.467839575842,21319467248.801025
2022-07-13,44667.0,41.1,2.91,1.78,2.39,3.02,2.96,236000.0,21636.1,11728.53,194.187,1685.0,730702.0,3801.78,1.33,51.5,370191767290.5106,19350.73735007727,22074971578.2899
2022-07-14,44667.0,41.1,2.96,1.99,2.4,3.06,2.93,236000.0,21636.1,11768.4,194.187,1685.0,730702.0,3790.38,1.38,51.5,385462566548.9708,20225.23866433186,28560004360.902916
2022-07-15,44667.0,41.1,2.93,1.98,2.37,3.05,2.94,236000.0,21636.1,11983.62,194.187,1685.0,730702.0,3863.16,1.35,51.5,393104346702.71136,20574.84059150044,28732413536.669937
2022-07-18,44667.0,41.1,2.96,1.96,2.5,3.06,3.02,243000.0,21636.1,11877.5,194.187,1685.0,730702.0,3830.85,1.38,51.5,397660610560.5498,20824.36275165164,29615794461.49923
2022-07-19,44667.0,41.1,3.01,1.93,2.52,3.14,3.06,243000.0,21636.1,12249.42,194.187,1685.0,730702.0,3936.69,1.43,51.5,425756736660.6174,22395.365383103952,58636734705.48306
2022-07-20,44667.0,41.1,3.04,1.92,2.51,3.18,3.04,243000.0,21636.1,12439.68,194.187,1685.0,730702.0,3959.9,1.46,51.5,445889013251.1064,23366.90769792785,57338223361.51413
2022-07-21,44667.0,41.1,2.91,2.15,2.48,3.0,3.0,243000.0,21636.1,12619.41,194.187,1685.0,730702.0,3998.95,1.33,51.5,446130012149.91077,23313.296731959555,40775718993.79776
2022-07-22,44667.0,41.1,2.77,2.15,2.49,2.87,2.97,243000.0,21636.1,12396.47,194.187,1685.0,730702.0,3961.63,1.19,51.5,442379611364.02734,23155.207555248304,63224249257.511284
2022-07-25,44667.0,41.1,2.81,2.14,2.62,2.89,3.06,244500.0,21636.1,12328.41,194.187,1685.0,730702.0,3966.84,1.23,51.5,433819662321.5266,22613.719208248454,33108916659.05373
2022-07-26,44667.0,41.1,2.81,2.17,2.55,2.89,3.01,244500.0,21636.1,12086.9,194.187,1685.0,730702.0,3921.05,1.23,51.5,407480099599.8142,21330.295450788173,42667548128.932236
2022-07-27,44667.0,41.1,2.78,2.14,2.44,2.82,2.93,244500.0,21636.1,12601.47,194.187,1685.0,730702.0,4023.61,1.2,51.5,405692421501.52716,21235.612316085775,53995620035.18145
2022-07-28,44667.0,41.1,2.68,2.2,2.42,2.69,2.9,244500.0,21636.1,12717.87,194.187,1685.0,730702.0,4072.43,0.35,51.5,437193517021.8447,22908.884260468687,54498281944.45157
2022-07-29,44667.0,41.1,2.67,2.22,2.41,2.7,2.91,244500.0,21636.1,12947.97,194.187,1685.0,730702.0,4130.29,0.35,51.5,454806622614.75885,23822.067597823116,55609627980.6571
2022-08-01,45176.0,41.0,2.6,2.22,2.56,2.66,2.96,247500.0,21631.8,12940.78,191.839,1542.0,741260.0,4118.63,0.27,58.2,447051019373.1847,23379.70052509082,31786729326.443203
2022-08-02,45176.0,41.0,2.75,2.22,2.56,2.85,3.0,247500.0,21631.8,12901.6,191.839,1542.0,741260.0,4091.19,0.42,58.2,445958949620.3002,23333.749243312184,44489771146.510735
2022-08-03,45176.0,41.0,2.73,2.2,2.52,2.86,3.0,247500.0,21631.8,13253.26,191.839,1542.0,741260.0,4155.17,0.4,58.2,440954684720.7478,23053.846847482677,35151096516.75639
2022-08-04,45176.0,41.0,2.68,2.19,2.5,2.76,2.98,247500.0,21631.8,13311.04,191.839,1542.0,741260.0,4151.94,0.35,58.2,437035641450.2815,22860.42098438317,41334593234.075066
2022-08-05,45176.0,41.0,2.83,2.21,2.58,2.97,3.1,247500.0,21631.8,13207.69,191.839,1542.0,741260.0,4145.19,0.5,58.2,432420621055.8012,22678.363633874185,23624874220.429745
2022-08-08,45176.0,41.0,2.77,2.23,2.65,2.91,3.15,249500.0,21631.8,13159.16,191.839,1542.0,741260.0,4140.06,0.44,58.2,442979379284.1196,23197.603469525384,14324042469.270954
2022-08-09,45176.0,41.0,2.8,2.23,2.67,2.97,3.16,249500.0,21631.8,13008.17,191.839,1542.0,741260.0,4122.47,0.47,58.2,455450642522.25543,23823.679442453606,27756736787.028625
2022-08-10,45176.0,41.0,2.78,2.24,2.65,2.93,3.13,249500.0,21631.8,13378.32,191.839,1542.0,741260.0,4210.24,0.45,58.2,443382534834.6949,23203.680696781623,29738069337.77638
2022-08-11,45176.0,41.0,2.87,2.24,2.62,2.98,3.08,249500.0,21631.8,13291.99,191.839,1542.0,741260.0,4207.27,0.54,58.2,457270455537.3291,23948.829553271633,32215976525.650154
2022-08-12,45176.0,41.0,2.84,2.23,2.63,2.97,3.13,249500.0,21631.8,13565.87,191.839,1542.0,741260.0,4280.15,0.51,58.2,458070674127.7904,23948.75170368143,33892871243.716595
2022-08-15,45176.0,41.0,2.79,2.27,2.72,2.91,3.13,245500.0,21631.8,13667.18,191.839,1542.0,741260.0,4297.14,0.46,58.2,464896345363.0234,24312.541424891562,21287616855.704494
2022-08-16,45176.0,41.0,2.82,2.26,2.7,2.95,3.12,245500.0,21631.8,13635.21,191.839,1542.0,741260.0,4305.2,0.49,58.2,462437221425.1544,24179.014652309197,33404812507.80541
2022-08-17,45176.0,41.0,2.89,2.22,2.68,3.04,3.15,245500.0,21631.8,13470.86,191.839,1542.0,741260.0,4274.04,0.56,58.2,456791042838.03827,23913.333725628458,24971300201.368164
2022-08-18,45176.0,41.0,2.88,2.23,2.71,3.02,3.12,245500.0,21631.8,13505.99,191.839,1542.0,741260.0,4283.74,0.55,58.2,447015816173.3428,23359.418837070007,29567403252.00121
2022-08-19,45176.0,41.0,2.98,2.23,2.74,3.11,3.16,245500.0,21631.8,13242.9,191.839,1542.0,741260.0,4228.48,0.65,58.2,444845955425.38696,23248.38422819264,20228208349.156567
2022-08-22,45176.0,41.0,3.03,2.27,2.82,3.17,3.23,245500.0,21631.8,12890.54,191.839,1542.0,741260.0,4137.99,0.7,58.2,413578924865.8514,21615.761693416986,20476237108.351532
2022-08-23,45176.0,41.0,3.05,2.28,2.8,3.18,3.21,245500.0,21631.8,12881.79,191.839,1542.0,741260.0,4128.73,0.72,58.2,408409110509.79584,21387.747114773963,28856912427.175735
2022-08-24,45176.0,41.0,3.11,2.29,2.82,3.2,3.28,245500.0,21631.8,12917.86,191.839,1542.0,741260.0,4140.77,0.78,58.2,412338357271.39594,21562.45153991356,29331102121.793316
2022-08-25,45176.0,41.0,3.03,2.42,2.88,3.15,3.25,245500.0,21631.8,13143.58,191.839,1542.0,741260.0,4199.12,0.7,58.2,409503007623.01685,21395.45846975991,26855905243.361156
2022-08-26,45176.0,41.0,3.04,2.39,2.89,3.2,3.26,245500.0,21631.8,12605.17,191.839,1542.0,741260.0,4057.66,0.71,58.2,413843488595.5175,21618.009019176647,26767966536.315014
2022-08-29,45176.0,41.0,3.12,2.45,2.97,3.27,3.32,240500.0,21631.8,12484.32,191.839,1542.0,741260.0,4030.61,0.79,58.2,376180531070.6233,19659.24670619362,19781826309.451183
2022-08-30,45176.0,41.0,3.11,2.43,2.97,3.27,3.31,240500.0,21631.8,12342.7,191.839,1542.0,741260.0,3986.16,0.78,58.2,389119405471.2333,20308.861447891457,28706315246.140064
2022-08-31,45176.0,41.0,3.15,2.4,2.96,3.3,3.32,240500.0,21631.8,12272.03,191.839,1542.0,741260.0,3955.0,0.82,58.2,379555151404.602,19805.35069885804,30308993725.456158
2022-09-01,46602.0,41.1,3.26,2.53,2.97,3.39,3.34,240500.0,21503.1,12274.62,192.333,1564.0,740893.0,3966.85,0.93,58.6,383348414528.78253,20023.55444491251,27825786159.855602
2022-09-02,46602.0,41.1,3.2,2.49,2.94,3.3,3.33,240500.0,21503.1,12098.44,192.333,1564.0,740893.0,3924.26,0.87,58.6,385027707310.6654,20153.975977982507,25616737335.88055
2022-09-06,46602.0,41.1,3.33,2.44,3.04,3.43,3.4,232000.0,21503.1,12011.31,192.333,1564.0,740893.0,3908.19,1.0,58.6,378685143698.17633,19785.73350185514,23522961655.00036
2022-09-07,46602.0,41.1,3.27,2.3,3.07,3.37,3.42,232000.0,21503.1,12259.39,192.333,1564.0,740893.0,3979.87,0.94,58.6,361210437263.86273,18859.500087680277,39940310406.47586
2022-09-08,46602.0,41.1,3.29,2.57,3.06,3.39,3.44,232000.0,21503.1,12321.19,192.333,1564.0,740893.0,4006.18,0.96,58.6,369340091982.8708,19280.62547645678,30517907004.082462
2022-09-09,46602.0,41.1,3.33,2.57,3.08,3.45,3.52,232000.0,21503.1,12588.29,192.333,1564.0,740893.0,4067.36,1.0,58.6,369723445425.44885,19322.77774937157,28936941008.358917
2022-09-12,46602.0,41.1,3.37,2.62,3.17,3.47,3.56,222750.0,21503.1,12739.72,192.333,1564.0,740893.0,4110.41,1.04,58.6,416073628622.09485,21739.80437979554,31266252145.35619
2022-09-13,46602.0,41.1,3.42,2.55,3.28,3.58,3.75,222750.0,21503.1,12033.62,192.333,1564.0,740893.0,3932.69,1.09,58.6,427473787888.3761,22339.67050262336,44006486689.44507
2022-09-14,46602.0,41.1,3.41,2.54,3.24,3.6,3.76,222750.0,21503.1,12134.4,192.333,1564.0,740893.0,3946.01,1.08,58.6,386529657258.8565,20184.96749189655,46489890914.82466
2022-09-15,46602.0,41.1,3.45,2.76,3.22,3.66,3.78,222750.0,21503.1,11927.49,192.333,1564.0,740893.0,3901.35,1.12,58.6,387486232249.80023,20255.922978327133,35789015870.392235
2022-09-16,46602.0,41.1,3.45,2.68,3.2,3.62,3.77,222750.0,21503.1,11861.38,192.333,1564.0,740893.0,3873.33,1.12,58.6,377719382182.44714,19702.169889811717,33715957206.68328
2022-09-19,46602.0,41.1,3.49,2.62,3.37,3.69,3.87,215750.0,21503.1,11953.27,192.333,1564.0,740893.0,3899.89,1.16,58.6,372598380208.27094,19437.157867982634,28689764413.699097
2022-09-20,46602.0,41.1,3.57,2.57,3.35,3.75,3.86,215750.0,21503.1,11851.54,192.333,1564.0,740893.0,3855.93,1.24,58.6,374524246937.4287,19570.386709523507,39507938864.87854
2022-09-21,46602.0,41.1,3.51,2.59,3.31,3.74,3.86,215750.0,21503.1,11637.79,192.333,1564.0,740893.0,3789.93,1.18,58.6,361980678159.1343,18869.928809390534,33890591849.676514
2022-09-22,46602.0,41.1,3.7,2.73,3.29,3.91,3.87,215750.0,21503.1,11501.65,192.333,1564.0,740893.0,3757.99,0.62,58.6,355194467885.9514,18539.63523831258,41059997264.96848
2022-09-23,46602.0,41.1,3.69,2.67,3.24,3.96,3.85,215750.0,21503.1,11311.24,192.333,1564.0,740893.0,3693.23,0.61,58.6,372075639498.16974,19464.322663348466,37660914389.8923
2022-09-26,46602.0,41.1,3.88,2.73,3.39,4.15,3.95,206250.0,21503.1,11254.11,192.333,1564.0,740893.0,3655.04,0.8,58.6,360256894978.40894,18809.41143933244,21516374222.675316
2022-09-27,46602.0,41.1,3.97,2.71,3.35,4.21,3.91,206250.0,21503.1,11271.75,192.333,1564.0,740893.0,3647.29,0.89,58.6,367613056759.2221,19219.727780656474,42560193944.41844
2022-09-28,46602.0,41.1,3.72,2.63,3.4,3.92,3.87,206250.0,21503.1,11493.83,192.333,1564.0,740893.0,3719.04,0.64,58.6,366383164263.7157,19116.331160710437,52482615483.86207
2022-09-29,46602.0,41.1,3.76,2.78,3.36,3.98,3.87,206250.0,21503.1,11164.78,192.333,1564.0,740893.0,3640.47,0.68,58.6,372892084645.0075,19444.787771362975,47494258189.70422
2022-09-30,46602.0,41.1,3.83,2.79,3.33,4.06,3.92,206250.0,21503.1,10971.22,192.333,1564.0,740893.0,3585.62,0.75,58.6,374830625219.6003,19563.765161776904,37537716230.48356
2022-10-03,46484.0,41.0,3.67,2.87,3.46,3.9,3.97,206500.0,21414.8,11229.73,192.286,1512.0,738147.0,3678.43,0.59,59.9,366195863790.6755,19065.153837148988,17859684587.64641
2022-10-04,46484.0,41.0,3.62,2.91,3.45,3.84,3.98,206500.0,21414.8,11582.54,192.286,1512.0,738147.0,3790.93,0.54,59.9,375767908259.0832,19620.567543591394,26634227151.925247
2022-10-05,46484.0,41.0,3.76,2.89,3.46,3.96,4.0,206500.0,21414.8,11573.18,192.286,1512.0,738147.0,3783.28,0.68,59.9,390177741507.47705,20345.398520106643,30974520027.944332
2022-10-06,46484.0,41.0,3.83,3.05,3.46,4.05,4.04,206500.0,21414.8,11485.5,192.286,1512.0,738147.0,3744.52,0.75,59.9,386368899196.38165,20161.830614985047,29366342083.101757
2022-10-07,46484.0,41.0,3.89,3.03,3.45,4.14,4.09,206500.0,21414.8,11039.47,192.286,1512.0,738147.0,3639.66,0.81,59.9,382505641462.15643,19949.051041418512,31354758329.142307
2022-10-11,46484.0,41.0,3.93,3.07,3.67,4.14,4.17,211000.0,21414.8,10791.35,192.286,1512.0,738147.0,3588.84,0.85,59.9,367207056773.2261,19142.694767392895,23743487600.53748
2022-10-12,46484.0,41.0,3.91,3.07,3.7,4.12,4.16,211000.0,21414.8,10785.62,192.286,1512.0,738147.0,3577.03,0.83,59.9,365118514776.26794,19058.628039738272,25102717820.99086
2022-10-13,46484.0,41.0,3.97,3.35,3.79,4.21,4.3,211000.0,21414.8,11033.58,192.286,1512.0,738147.0,3669.91,0.89,59.9,367301644901.367,19153.039779986986,22339104401.384174
2022-10-14,46484.0,41.0,4.0,3.3,3.81,4.25,4.31,211000.0,21414.8,10692.06,192.286,1512.0,738147.0,3583.07,0.92,59.9,371647189087.47595,19383.9432200889,37194496437.923996
2022-10-17,46484.0,41.0,4.02,3.3,3.97,4.24,4.38,212250.0,21414.8,11062.53,192.286,1512.0,738147.0,3677.95,0.94,59.9,369552982160.53754,19272.921847772006,15683330320.159586
2022-10-18,46484.0,41.0,4.01,3.25,4.04,4.21,4.39,212250.0,21414.8,11147.74,192.286,1512.0,738147.0,3719.98,0.93,59.9,375052275829.7958,19557.895548868444,23713928577.519844
2022-10-19,46484.0,41.0,4.14,3.31,4.07,4.35,4.45,212250.0,21414.8,11103.38,192.286,1512.0,738147.0,3695.16,1.06,59.9,371196833238.99286,19348.029368810374,25848175158.687187
2022-10-20,46484.0,41.0,4.24,3.58,4.09,4.45,4.48,212250.0,21414.8,11046.71,192.286,1512.0,738147.0,3665.78,1.16,59.9,367085331987.69183,19134.242664465204,23047051893.294765
2022-10-21,46484.0,41.0,4.21,3.55,4.09,4.34,4.43,212250.0,21414.8,11310.33,192.286,1512.0,738147.0,3752.75,1.13,59.9,365098952754.63934,19031.15987195947,25712511231.935688
2022-10-24,46484.0,41.0,4.25,3.57,4.16,4.36,4.52,219250.0,21414.8,11430.26,192.286,1512.0,738147.0,3797.34,1.17,59.9,375197423662.3941,19574.824231840797,19928822961.41621
2022-10-25,46484.0,41.0,4.1,3.56,4.14,4.25,4.5,219250.0,21414.8,11669.99,192.286,1512.0,738147.0,3859.11,1.02,59.9,370622833880.7626,19316.94062294213,28657172008.9177
2022-10-26,46484.0,41.0,4.04,3.54,4.11,4.2,4.47,219250.0,21414.8,11405.9,192.286,1512.0,738147.0,3830.6,0.96,59.9,385476931983.84595,20095.152230674925,39846253138.59686
2022-10-27,46484.0,41.0,3.96,3.76,4.13,4.09,4.44,219250.0,21414.8,11191.63,192.286,1512.0,738147.0,3807.3,0.88,59.9,398674628646.93066,20774.247496426033,50667020407.51415
2022-10-28,46484.0,41.0,4.02,3.75,4.18,4.19,4.51,219250.0,21414.8,11546.21,192.286,1512.0,738147.0,3901.06,0.94,59.9,389238872375.6226,20278.36623205219,41829789298.17936
2022-10-31,46484.0,41.0,4.1,3.73,4.22,4.27,4.57,219000.0,21414.8,11405.57,192.286,1512.0,738147.0,3871.98,1.02,59.9,395548335410.141,20623.871497040946,24707906148.749344
2022-11-01,46269.0,40.9,4.07,3.72,4.23,4.27,4.58,219000.0,21351.6,11288.95,192.948,1660.4,738796.0,3856.1,0.99,56.8,393311097043.5727,20494.60120983709,37290619694.72375
